smiles,log_p,C,O,N,F,Cl,benzene,NH2,unbrch_alkane,Al_COO,Al_OH_noTert,Al_OH,C_O,NH0,ether,NH1
O=C(O)CSc1c[nH]c2ccccc12,1.78,10,2,1,0,0,1,0,0,1,0,0,1,0,0,1
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,3.81,12,3,2,0,0,0,0,0,0,0,0,0,2,0,0
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,3.18,14,3,0,0,0,2,0,0,1,0,0,1,0,1,0
Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,3.55,10,2,5,0,0,1,0,0,0,0,0,0,4,0,1
O=C1C(N2CCN(CCO)CC2)=C(N2CC2)C(=O)C(N2CCN(CCO)CC2)=C1N1CC1,-0.77,22,4,6,0,0,0,0,0,0,2,2,2,6,0,0
CCCNC(=O)c1ccccc1,1.72,10,1,1,0,0,1,0,0,0,0,0,1,0,0,1
COc1ccccc1NCCO,1.5,9,2,1,0,0,1,0,0,0,1,1,0,0,1,1
CS(=O)(=O)N(c1ccccc1[N+](=O)[O-])S(C)(=O)=O,0.81,8,6,2,0,0,1,0,0,0,0,0,0,2,0,0
CC(C)CC(NC(=O)CN)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,-0.18,25,6,5,0,0,1,1,0,1,0,0,5,0,0,4
CCOP(=S)(OCC)SCCS(=O)CC,1.73,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
C=C(C)C(=O)OCCO,0.47,6,3,0,0,0,0,0,0,0,1,1,1,0,1,0
[N-]=[N+]=NC1CC(n2cnc3c(=O)[nH]c(N)nc32)OC1CO,-0.33,10,3,8,0,0,0,1,0,0,1,1,0,6,1,1
O=C1c2ccccc2C(=O)C1c1ccccc1,2.9,15,2,0,0,0,2,0,0,0,0,0,2,0,0,0
N#Cc1cccs1,1.27,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CCN1C(=N)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.44,10,4,3,0,0,0,0,0,0,0,0,1,2,0,1
NCc1ccccc1Sc1ccccc1CO,2.39,14,1,1,0,0,2,1,0,0,1,1,0,0,0,0
Clc1ccc2ccccc2n1,2.71,9,0,1,0,1,1,0,0,0,0,0,0,1,0,0
CCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,4.2,17,3,2,0,0,1,0,0,0,0,0,1,1,2,1
NS(=O)(=O)c1ccc(CCCO)cc1,0.17,9,3,1,0,0,1,1,0,0,1,1,0,0,0,0
CCCN(CCC)C1CCc2c(O)cccc2C1,3.58,16,1,1,0,0,1,0,0,0,0,0,0,1,0,0
Nc1ccc2nc3ccccn3c2n1,1.38,10,0,4,0,0,0,1,0,0,0,0,0,3,0,0
O=C(O)c1ccccc1Oc1ccccc1,3.11,13,3,0,0,0,2,0,0,0,0,0,1,0,1,0
OCCBr,0.23,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0
Cn1nnc2ccccc2c1=O,0.84,8,1,3,0,0,1,0,0,0,0,0,0,3,0,0
Cc1ccccc1Nc1ccncc1S(=O)(=O)NC(=O)NC1CCCCC1,4.35,19,3,4,0,0,1,0,0,0,0,0,1,1,0,3
COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1[C@@H](NC(=O)C(F)(F)F)CC2,2.08,22,6,1,3,0,1,0,0,0,0,0,1,0,4,1
[O-][n+]1ccc(-c2ccccc2)cc1,0.93,11,1,1,0,0,1,0,0,0,0,0,0,1,0,0
CNC[C@H](O)c1cccc(O)c1,-0.31,9,2,1,0,0,1,0,0,0,1,1,0,0,0,1
CCOP(=O)(OCC)OCC,0.8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
COC1=C(C)C(=O)c2c(c(COC(N)=O)c3n2CCC3OC(C)=O)C1=O,1.54,17,7,2,0,0,0,1,0,0,0,0,4,1,3,0
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,1.02,19,6,2,0,0,0,0,0,0,4,4,1,1,1,1
COCCOCCOc1cccc(OCCOCCOC)c1,0.86,16,6,0,0,0,1,0,8,0,0,0,0,0,6,0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C1CCCCC1,4.46,29,6,0,1,0,0,0,0,0,1,2,3,0,1,0
NC(=S)c1ccc([N+](=O)[O-])cc1,1.75,7,2,2,0,0,1,1,0,0,0,0,0,1,0,0
Cc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CC2)cc1,2.52,14,4,0,0,0,1,0,0,0,0,0,1,0,1,0
COC(=O)C(C)=CC1C(C(=O)OC)C1(C)C,2.67,12,4,0,0,0,0,0,0,0,0,0,2,0,2,0
CCN(CCO)c1ccccc1,2.1,10,1,1,0,0,1,0,0,0,1,1,0,1,0,0
CC(=O)NNC(=O)Nc1ccccc1,0.25,9,2,3,0,0,1,0,0,0,0,0,2,0,0,3
c1ccc(-n2cccn2)cc1,2.2,9,0,2,0,0,1,0,0,0,0,0,0,2,0,0
Cn1nc2ccccc2n1,1.64,7,0,3,0,0,1,0,0,0,0,0,0,3,0,0
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,6.41,12,0,0,0,4,2,0,0,0,0,0,0,0,0,0
CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,0.17,9,6,1,0,0,0,1,1,0,0,0,1,0,1,0
Cc1nc(NCCN)c(C#N)cc1-c1ccncc1,1.91,14,0,5,0,0,0,1,0,0,0,0,0,3,0,1
CC(C)N1CCN=C1CN1CCCCSc2ccc(Cl)cc21,5.15,17,0,3,0,1,1,0,0,0,0,0,0,3,0,0
O=C1NC(=O)C(Cc2ccccc2)N1,0.6,10,2,2,0,0,1,0,0,0,0,0,2,0,0,2
CCN(CC)C(=O)OCC(C)C,2.82,9,2,1,0,0,0,0,0,0,0,0,1,1,1,0
Clc1ccc(Cl)c2c1oc1c(Cl)ccc(Cl)c12,5.6,12,1,0,0,4,2,0,0,0,0,0,0,0,0,0
Cc1c(Cl)no[n+]1[O-],1.02,3,2,2,0,1,0,0,0,0,0,0,0,2,0,0
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,2.32,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0
CN(C)C(N(C)C)=S(I)c1ccc(C#N)cc1,-1.13,12,0,3,0,0,1,0,0,0,0,0,0,3,0,0
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88,12,4,0,0,0,0,0,0,0,0,0,2,0,2,0
CCCN(CCC)C1CCc2c(O)cccc2C1C,4.06,17,1,1,0,0,1,0,0,0,0,0,0,1,0,0
CCCc1ccncc1,2.1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0
CC1c2nc3ccccc3c(=O)n2CN1Cc1ccccc1,1.72,18,1,3,0,0,2,0,0,0,0,0,0,3,0,0
CCCCC1CCCc2ncc(C(=O)OC)c(=O)n21,1.77,14,3,2,0,0,0,0,0,0,0,0,1,2,1,0
Cc1ccc(O[Si]23OCCN(CCO2)CCO3)cc1,0.08,13,4,1,0,0,1,0,0,0,0,0,0,1,0,0
CCCc1ccc(OCC(C)O)c2c(=O)cc(C(=O)O)oc12,3.0,16,6,0,0,0,1,0,0,0,1,1,1,0,1,0
CCOC(=O)C(=Cc1ccccc1Cl)NC=O,2.41,12,3,1,0,1,1,0,0,0,0,0,2,0,1,1
OC(Cn1ccnc1)(c1ccc(Cl)cc1)c1ccc(-c2ccncc2)cc1,3.27,22,1,3,0,1,2,0,0,0,0,1,0,3,0,0
CNc1c(Cl)cccc1Cl,2.91,7,0,1,0,2,1,0,0,0,0,0,0,0,0,1
CC(C)O[PH](=O)OC(C)C,0.45,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
CCNc1ccc(NC(=O)N(C)OC)cc1,0.83,11,2,3,0,0,1,0,0,0,0,0,1,1,0,2
CCN(CC)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,3.0,16,2,2,0,0,2,1,0,0,0,0,0,1,0,0
C[N+](C)([O-])CCCc1ccccc1,-0.04,11,1,1,0,0,1,0,0,0,0,0,0,1,0,0
COc1ccc(C=[N+]([O-])C(C)(C)C)cc1,1.21,12,2,1,0,0,1,0,0,0,0,0,0,1,1,0
Nc1nnnn1-c1c(Cl)cccc1Cl,1.56,7,0,5,0,2,1,1,0,0,0,0,0,4,0,0
CN(Cc1cnc2nc(N)nc(N)c2n1)c1c(Cl)cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1Cl,-0.1,20,5,8,0,2,1,2,0,2,0,0,3,5,0,1
CC(=O)c1sc(S(C)=O)c(-c2ccc(Cl)cc2)c1C,3.82,14,2,0,0,1,1,0,0,0,0,0,1,0,0,0
OC1c2ccccc2C2CCCCC2C1O,2.47,14,2,0,0,0,1,0,0,0,2,2,0,0,0,0
O=c1cc(CSc2ccccn2)occ1O,1.14,11,3,1,0,0,0,0,0,0,0,0,0,1,0,0
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,6.82,20,4,0,0,0,1,0,6,0,0,0,2,0,2,0
N#Cc1ccccc1O,1.61,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0
CSc1nc2ccccc2s1,3.15,8,0,1,0,0,1,0,0,0,0,0,0,1,0,0
CCCCC1OC(=O)c2cc(NC(C)=O)ccc21,2.77,14,3,1,0,0,1,0,0,0,0,0,2,0,1,1
O=C1CN=C(c2ccccc2)c2ccc(C(F)(F)F)cc2N1,3.18,16,1,2,3,0,2,0,0,0,0,0,1,1,0,1
COc1ccc(C(C)=O)c(O)c1,1.98,9,3,0,0,0,1,0,0,0,0,0,1,0,1,0
COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOCC2)C(O)C(C)O1,1.8,31,11,2,0,0,2,0,0,0,2,3,2,1,4,1
CCCCCN(CCCCC)N=O,3.86,10,1,2,0,0,0,0,2,0,0,0,0,2,0,0
CNc1cc(Cc2cnc(N)nc2N)cc(N(C)C(C)=O)c1C,0.53,16,1,6,0,0,1,2,0,0,0,0,1,3,0,1
CC(=O)Nc1ccc(C(=O)O)c(O)c1,1.62,9,4,1,0,0,1,0,0,0,0,0,2,0,0,1
CC1CCC2C(C)C(OC(=O)Oc3ccccc3)OC3OC4(C)CCC1C32OO4,4.41,22,7,0,0,0,1,0,0,0,0,0,1,0,4,0
ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,4.62,8,0,0,0,6,1,0,0,0,0,0,0,0,0,0
CC(=O)NC(=O)NC(C)=O,-0.68,5,3,2,0,0,0,0,0,0,0,0,3,0,0,2
O=S(=O)(Nc1ccc(Cl)cc1)C(F)(F)F,3.96,7,2,1,3,1,1,0,0,0,0,0,0,0,0,1
CC(=O)C(=Cc1ccc(Br)cc1)C(C)=O,2.75,12,2,0,0,0,1,0,0,0,0,0,2,0,0,0
Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,-1.3,9,3,3,0,0,0,1,0,0,1,1,0,2,1,0
CCn1cccc(O)c1=O,0.2,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0
CC1(C)C=[N+]([O-])C(C)(C)C1,-0.15,8,1,1,0,0,0,0,0,0,0,0,0,1,0,0
Cc1ccc(O)c(N)c1,1.16,7,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Cc1cccc(C)c1NC(=O)CCCC(C)N,1.41,14,1,2,0,0,1,1,0,0,0,0,1,0,0,1
CC(C)CC(N)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.19,12,3,5,0,0,0,1,0,0,0,0,1,3,1,1
CCC(C)C(NC(=O)CNC(=O)C(C)NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)O,-1.87,22,6,5,0,0,1,1,0,1,0,0,5,0,0,4
CCCCC(CC)CN,2.82,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0
CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,5.31,12,3,3,4,0,1,0,0,0,0,0,1,2,2,1
Cc1ccccc1C(=O)c1ccc2n1CCC2C(=O)O,2.9,16,3,1,0,0,1,0,0,1,0,0,2,1,0,0
Cc1cc(=O)c(=O)[nH][nH]1,-0.3,5,2,2,0,0,0,0,0,0,0,0,0,0,0,2
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,2.72,15,2,1,0,0,1,0,0,0,0,0,1,1,1,0
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2C)c(O)c1,7.49,22,2,0,0,0,1,0,2,0,1,1,0,0,0,0
O=C1CN=C(c2ccc(F)cc2)c2ccccc2N1,2.38,15,1,2,1,0,2,0,0,0,0,0,1,1,0,1
CC1CN(N=O)CC(C)O1,0.32,6,2,2,0,0,0,0,0,0,0,0,0,2,1,0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1I,2.4,13,2,4,0,0,1,2,0,0,0,0,0,2,2,0
CCCN(CCC)C1COc2ccc(O)cc2C1,3.19,15,2,1,0,0,1,0,0,0,0,0,0,1,1,0
COC(=O)c1nonc1C,0.94,5,3,2,0,0,0,0,0,0,0,0,1,2,1,0
CC1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C21,-0.02,22,8,2,0,0,1,1,0,0,3,4,3,1,0,0
O=NN(CCCl)C(=O)NC1CC2CCC1C2,2.98,10,2,3,0,1,0,0,0,0,0,0,1,2,0,1
NC(Cc1ccc2ccccc2c1)C(=O)O,-0.15,13,2,1,0,0,2,1,0,1,0,0,1,0,0,0
Nc1nnnn1-c1ccc(Cl)c(Cl)c1,2.06,7,0,5,0,2,1,1,0,0,0,0,0,4,0,0
O=[N+]([O-])OCCO[N+](=O)[O-],1.16,2,6,2,0,0,0,0,1,0,0,0,0,2,0,0
CC(=O)c1nc([N+](=O)[O-])n(CC(C)O)c1C,0.37,9,4,3,0,0,0,0,0,0,1,1,1,3,0,0
CC(=O)Nc1c(C)cc(O)cc1C,0.31,10,2,1,0,0,1,0,0,0,0,0,1,0,0,1
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC,1.04,22,4,3,0,0,2,0,0,0,0,0,2,2,2,1
CC(=O)Nc1cnccn1,-0.03,6,1,3,0,0,0,0,0,0,0,0,1,2,0,1
COc1cccc(OC)c1C,2.87,9,2,0,0,0,1,0,0,0,0,0,0,0,2,0
COc1cnc(N)cn1,0.63,5,1,3,0,0,0,1,0,0,0,0,0,2,1,0
CCc1ncc([N+](=O)[O-])n1CCNC(=S)OC,1.46,9,3,4,0,0,0,0,0,0,0,0,0,3,1,1
OCC1CC(F)C(n2cnc3c(Br)ncnc32)O1,0.44,10,2,4,1,0,0,0,0,0,1,1,0,4,1,0
NC(=O)c1ccc(O)cc1,0.33,7,2,1,0,0,1,1,0,0,0,0,1,0,0,0
CC1Cc2ccccc2CN1,1.93,10,0,1,0,0,1,0,0,0,0,0,0,0,0,1
CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.4,21,6,4,0,0,1,1,0,1,0,0,5,0,0,3
COC1=C(OC)C(=O)C=CC1=O,0.34,8,4,0,0,0,0,0,0,0,0,0,2,0,2,0
NC(=O)c1ccccc1Cl,0.64,7,1,1,0,1,1,1,0,0,0,0,1,0,0,0
O=[N+]([O-])c1ccco1,0.66,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0
CCc1cc(C(=O)NN)ccn1,0.12,8,1,3,0,0,0,1,0,0,0,0,1,1,0,1
O=C1CN=C(c2ccccc2F)c2ccccc2N1,2.38,15,1,2,1,0,2,0,0,0,0,0,1,1,0,1
C#CCOc1ccc(NC=NOCC)cc1OCC#C,1.9,15,3,2,0,0,1,0,0,0,0,0,0,1,2,1
CN(C)CCC[N+]1([O-])c2ccccc2Sc2ccccc21,1.9,17,1,2,0,0,2,0,0,0,0,0,0,2,0,0
Cc1n[se]nc1C,0.89,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0
CCOC(=O)Nc1ccc2nn(C3CCCC3)nc2c1,3.43,14,2,4,0,0,1,0,0,0,0,0,1,3,1,1
COc1ccc2cc(C(C)C(=O)Oc3ccccc3)ccc2c1,5.17,20,3,0,0,0,3,0,0,0,0,0,1,0,2,0
CCN1C(=O)NC(Cc2ccccc2)C1=O,1.61,12,2,2,0,0,1,0,0,0,0,0,2,1,0,1
CCCCCCC(C)=NNC(=N)N,2.08,9,0,4,0,0,0,1,2,0,0,0,0,1,0,2
CCOC(=O)NC1=NCC(c2ccc(CO)cc2)N1C,0.84,14,3,3,0,0,1,0,0,0,1,1,1,2,1,1
NC(=O)c1ccccc1Br,0.77,7,1,1,0,0,1,1,0,0,0,0,1,0,0,0
COC(=O)c1ccc(OC)cc1,2.27,9,3,0,0,0,1,0,0,0,0,0,1,0,2,0
CCOP(N)(=O)ON=C(C#N)c1ccccc1,0.72,10,3,3,0,0,1,1,0,0,0,0,0,2,0,0
CS(=O)(=O)c1cnc2ccccc2n1,0.79,9,2,2,0,0,1,0,0,0,0,0,0,2,0,0
CCCCOC1C(=O)NC(=O)NC1=[N+]=[N-],-0.55,8,3,4,0,0,0,0,1,0,0,0,2,2,1,2
NCCCNC(=O)c1ccccc1,0.3,10,1,2,0,0,1,1,1,0,0,0,1,0,0,1
NC(Cc1ccc(O)c(O)c1)C(=O)OCCc1ccc(Cl)cc1,2.33,17,4,1,0,1,2,1,0,0,0,0,1,0,1,0
CCCCCCOC(=O)Oc1cccc(C2(C(=O)CC)CCN(C)CC2)c1,3.38,22,4,1,0,0,1,0,3,0,0,0,2,1,2,0
O=C(O)c1ccco1,0.64,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0
CCOP(=O)(OCC)SCS(=O)CC,1.78,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2cc(C(C)C(=O)OCC=C(C)CCC=C(C)C)ccc2c1,7.77,24,3,0,0,0,2,0,0,0,0,0,1,0,2,0
c1ccc2n[se]nc2c1,1.64,6,0,2,0,0,1,0,0,0,0,0,0,2,0,0
COc1ccc(OC(=O)N(C)C)cc1,1.53,10,3,1,0,0,1,0,0,0,0,0,1,1,2,0
CN(C)c1nc(Cl)nc(N(C)C)n1,2.31,7,0,5,0,1,0,0,0,0,0,0,0,5,0,0
CCC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,2.8,24,6,0,0,0,0,0,0,0,1,2,3,0,1,0
O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1O,2.87,13,4,2,0,0,2,0,0,0,0,0,1,1,0,1
COc1ccc(OC(C)=O)cc1,1.54,9,3,0,0,0,1,0,0,0,0,0,1,0,2,0
CC(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(N)=O,0.16,18,6,4,0,0,0,1,0,1,0,0,5,0,0,3
COP(=S)(OC)Oc1ccccc1,3.03,8,3,0,0,0,1,0,0,0,0,0,0,0,0,0
O=C(O)COc1ccc(N=Nc2ccccc2)cc1,2.99,14,3,2,0,0,2,0,0,1,0,0,1,2,1,0
CCNC(=O)c1cccn1C,1.09,8,1,2,0,0,0,0,0,0,0,0,1,1,0,1
CCCCCCCCOC(N)=O,2.84,9,2,1,0,0,0,1,5,0,0,0,1,0,1,0
c1cnc2nccnc2c1,-0.04,7,0,3,0,0,0,0,0,0,0,0,0,3,0,0
COc1ccc2cc(CC(=O)OCC(=O)N3CCOCC3)ccc2c1,2.13,19,5,1,0,0,2,0,0,0,0,0,2,1,3,0
O=C(O)COc1cccc(-c2ccccc2)c1,3.18,14,3,0,0,0,2,0,0,1,0,0,1,0,1,0
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,7.28,12,1,0,0,7,2,0,0,0,0,0,0,0,1,0
CNc1nc(NC(C)C)nc(SC(F)F)n1,3.27,8,0,5,2,0,0,0,0,0,0,0,0,3,0,2
CCCCCOc1ccc(O)cc1,3.5,11,2,0,0,0,1,0,2,0,0,0,0,0,1,0
N#Cc1ccco1,0.96,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0
CC(C)NC(=NC#N)NS(=O)(=O)c1cnccc1Nc1cccc(F)c1,1.59,16,2,6,1,0,1,0,0,0,0,0,0,3,0,3
Fc1ccc(Br)cc1,3.08,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0
CCOC(=O)CN(C(=O)CCl)c1ccccc1OC(C)C,2.75,15,4,1,0,1,1,0,0,0,0,0,2,1,2,0
Cc1nonc1C(N)=O,0.31,4,2,3,0,0,0,1,0,0,0,0,1,2,0,0
CC(C)(C)[N+]([O-])=Cc1ccc([N+](=O)[O-])cc1,1.4,11,3,2,0,0,1,0,0,0,0,0,0,2,0,0
O=NN1CCC(Cl)C(Cl)C1,1.04,5,1,2,0,2,0,0,0,0,0,0,0,2,0,0
CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O,1.64,13,4,3,0,0,1,0,0,0,1,1,1,2,0,1
CCOCCOC(=O)C(C#N)=C(NCc1ccc(Cl)cc1)C(C)C,4.05,18,3,2,0,1,1,0,2,0,0,0,1,1,2,1
Nc1ccn([C@H]2CS[C@@H](CO)O2)c(=O)n1,-0.93,8,3,3,0,0,0,1,0,0,1,1,0,2,1,0
COc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.27,13,3,1,0,0,1,0,0,0,0,0,0,1,1,0
O=C1c2ccccc2-c2cc([N+](=O)[O-])ccc21,3.06,13,3,1,0,0,2,0,0,0,0,0,1,1,0,0
CCC(=O)n1c(=O)[nH]cc(F)c1=O,0.19,7,3,2,1,0,0,0,0,0,0,0,1,1,0,1
CC1CCCN(N=O)C1=O,-0.66,6,2,2,0,0,0,0,0,0,0,0,1,2,0,0
CC(=O)C(C)CN1CCCCC1,1.28,10,1,1,0,0,0,0,0,0,0,0,1,1,0,0
CC(C)(C)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,1.18,16,6,0,0,0,1,0,0,0,4,4,0,0,2,0
OCCn1nnc2ccccc21,0.5,8,1,3,0,0,1,0,0,0,1,1,0,3,0,0
N[C@@H](Cc1ccc(O)cc1)C(=O)O,-2.26,9,3,1,0,0,1,1,0,1,0,0,1,0,0,0
NC(=O)c1ccccn1,0.15,6,1,2,0,0,0,1,0,0,0,0,1,1,0,0
C=CCC(CC=C)(NC(C)=O)C(N)=O,0.05,10,2,2,0,0,0,1,0,0,0,0,2,0,0,1
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(OC(C)=O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C,2.87,44,15,0,0,0,0,0,0,0,3,4,2,0,9,0
CC(C)CC(NC(=O)C(C)N)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,-0.63,26,6,5,0,0,1,1,0,1,0,0,5,0,0,4
CC1(C)CC(=O)C=C(N2CCCCC2)C1,2.83,13,1,1,0,0,0,0,0,0,0,0,1,1,0,0
CC(C)NC(=O)c1cccnc1,0.59,9,1,2,0,0,0,0,0,0,0,0,1,1,0,1
CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)c1ccccc1,2.87,21,2,1,0,0,2,0,0,0,0,0,2,0,0,1
OCc1ccccn1,0.06,6,1,1,0,0,0,0,0,0,1,1,0,1,0,0
NCCCCNC(=O)c1ccccc1,0.58,11,1,2,0,0,1,1,2,0,0,0,1,0,0,1
CNC(=O)Oc1ccccc1OC(C)C,1.52,11,3,1,0,0,1,0,0,0,0,0,1,0,2,1
Cn1c(S)nnc(-c2ccc(OC(F)(F)F)c(Cl)c2)c1=O,3.61,11,2,3,3,1,1,0,0,0,0,0,0,3,1,0
O=C(CCl)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.59,11,5,2,0,1,1,0,0,0,2,2,1,1,0,1
CCN(CC)C(=O)OCCCc1ccccn1,2.36,13,2,2,0,0,0,0,1,0,0,0,1,2,1,0
Cc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.1,12,0,2,0,0,1,0,0,0,0,0,0,2,0,0
CN(C)C(N(C)C)=S(I)c1cc(Cl)cc(Cl)c1,0.52,11,0,2,0,2,1,0,0,0,0,0,0,2,0,0
CCCN(CCC)CCC,2.79,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Clc1cccc(-c2ccccc2)c1,4.58,12,0,0,0,1,2,0,0,0,0,0,0,0,0,0
CC(=O)c1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1,1.46,17,1,6,0,0,1,2,0,0,0,0,1,3,0,1
CNCC(CC(C)C)c1ccccc1,3.76,13,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1Cl,6.31,12,1,0,0,5,2,0,0,0,0,0,0,0,1,0
CCCCc1csc(-c2ccc(C(C)C(=O)O)cc2Cl)n1,5.36,16,2,1,0,1,1,0,0,1,0,0,1,1,0,0
CCOC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)OCC,2.71,14,6,1,0,0,1,0,0,0,0,0,2,1,2,0
CCCCC(O)C(CCCCOc1ccc(F)cc1)n1cncn1,3.38,18,2,3,1,0,1,0,2,0,1,1,0,3,1,0
CCC(=O)OC,0.84,4,2,0,0,0,0,0,0,0,0,0,1,0,1,0
CCCCCc1cn[nH]c1,2.96,8,0,2,0,0,0,0,1,0,0,0,0,1,0,1
NC(=O)OC1c2ccccc2C2CCCCC2C1OC(N)=O,2.17,16,4,2,0,0,1,2,0,0,0,0,2,0,2,0
Cc1ccc(C)c(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c1,3.25,20,2,2,0,0,2,0,0,0,0,0,2,1,0,1
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C,1.94,14,1,2,0,0,1,0,0,0,0,0,0,2,0,0
CCS(=O)c1nc(C)c([N+](=O)[O-])c(C)c1C#N,2.44,10,3,3,0,0,0,0,0,0,0,0,0,3,0,0
OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.54,8,1,0,13,0,0,0,0,0,1,1,0,0,0,0
CC(=O)Nc1ccccn1,0.61,7,1,2,0,0,0,0,0,0,0,0,1,1,0,1
CC(=O)C=Cc1cccc(C(F)(F)F)c1,3.03,11,1,0,3,0,1,0,0,0,0,0,1,0,0,0
CCCNOc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],1.5,9,7,4,0,0,1,0,1,0,0,0,0,3,0,1
CS(=O)c1ccsc1,0.91,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,2.6,16,6,0,0,0,2,0,0,0,0,0,1,0,2,0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,3.0,17,0,4,0,0,1,0,0,0,0,0,0,3,0,1
O=C1C=C(N2CCCCC2)C(=O)N1c1ccc(Cl)cc1,3.4,15,2,2,0,1,1,0,0,0,0,0,2,2,0,0
CCc1cccc(S(I)=C(N(C)C)N(C)C)c1,0.34,13,0,2,0,0,1,0,0,0,0,0,0,2,0,0
CC(C)c1ccc(C=[N+]([O-])c2ccccc2)cc1,3.37,16,1,1,0,0,2,0,0,0,0,0,0,1,0,0
